frame_idx,blockID,timestamp_ticks,delta_t_seconds
5.330000000000000000e+02,5.340000000000000000e+02,1.348559726115540000e+15,6.937599999999999713e-04
5.340000000000000000e+02,5.350000000000000000e+02,1.348559726202260000e+15,6.937599999999999713e-04
5.350000000000000000e+02,5.360000000000000000e+02,1.348559726288980000e+15,6.937599999999999713e-04
5.360000000000000000e+02,5.370000000000000000e+02,1.348559726375698000e+15,6.937440000000000447e-04
5.370000000000000000e+02,5.380000000000000000e+02,1.348559726462420000e+15,6.937760000000000064e-04
5.380000000000000000e+02,5.390000000000000000e+02,1.348559726549138000e+15,6.937440000000000447e-04
5.390000000000000000e+02,5.400000000000000000e+02,1.348559726635856000e+15,6.937440000000000447e-04
5.400000000000000000e+02,5.410000000000000000e+02,1.348559726722578000e+15,6.937760000000000064e-04
5.410000000000000000e+02,5.420000000000000000e+02,1.348559726809296000e+15,6.937440000000000447e-04
5.420000000000000000e+02,5.430000000000000000e+02,1.348559726896016000e+15,6.937599999999999713e-04
5.430000000000000000e+02,5.440000000000000000e+02,1.348559726982736000e+15,6.937599999999999713e-04
5.440000000000000000e+02,5.450000000000000000e+02,1.348559727069456000e+15,6.937599999999999713e-04
5.450000000000000000e+02,5.460000000000000000e+02,1.348559727156174000e+15,6.937440000000000447e-04
5.460000000000000000e+02,5.470000000000000000e+02,1.348559727242896000e+15,6.937760000000000064e-04
5.470000000000000000e+02,5.480000000000000000e+02,1.348559727329614000e+15,6.937440000000000447e-04
5.480000000000000000e+02,5.490000000000000000e+02,1.348559727416332000e+15,6.937440000000000447e-04
5.490000000000000000e+02,5.500000000000000000e+02,1.348559727503054000e+15,6.937760000000000064e-04
5.500000000000000000e+02,5.510000000000000000e+02,1.348559727589772000e+15,6.937440000000000447e-04
5.510000000000000000e+02,5.520000000000000000e+02,1.348559727676490000e+15,6.937440000000000447e-04
5.520000000000000000e+02,5.530000000000000000e+02,1.348559727763214000e+15,6.937920000000000415e-04
5.530000000000000000e+02,5.540000000000000000e+02,1.348559727849930000e+15,6.937280000000000096e-04
5.540000000000000000e+02,5.550000000000000000e+02,1.348559727936650000e+15,6.937599999999999713e-04
5.550000000000000000e+02,5.560000000000000000e+02,1.348559728023372000e+15,6.937760000000000064e-04
5.560000000000000000e+02,5.570000000000000000e+02,1.348559728113094000e+15,7.177760000000000477e-04
5.570000000000000000e+02,5.580000000000000000e+02,1.348559728199812000e+15,6.937440000000000447e-04
5.580000000000000000e+02,5.590000000000000000e+02,1.348559728286534000e+15,6.937760000000000064e-04
5.590000000000000000e+02,5.600000000000000000e+02,1.348559728373252000e+15,6.937440000000000447e-04
5.600000000000000000e+02,5.610000000000000000e+02,1.348559728459970000e+15,6.937440000000000447e-04
5.610000000000000000e+02,5.620000000000000000e+02,1.348559728546692000e+15,6.937760000000000064e-04
5.620000000000000000e+02,5.630000000000000000e+02,1.348559728633410000e+15,6.937440000000000447e-04
5.630000000000000000e+02,5.640000000000000000e+02,1.348559728720128000e+15,6.937440000000000447e-04
5.640000000000000000e+02,5.650000000000000000e+02,1.348559728806850000e+15,6.937760000000000064e-04
5.650000000000000000e+02,5.660000000000000000e+02,1.348559728893568000e+15,6.937440000000000447e-04
5.660000000000000000e+02,5.670000000000000000e+02,1.348559728980288000e+15,6.937599999999999713e-04
5.670000000000000000e+02,5.680000000000000000e+02,1.348559729067010000e+15,6.937760000000000064e-04
5.680000000000000000e+02,5.690000000000000000e+02,1.348559729153728000e+15,6.937440000000000447e-04
5.690000000000000000e+02,5.700000000000000000e+02,1.348559729240446000e+15,6.937440000000000447e-04
5.700000000000000000e+02,5.710000000000000000e+02,1.348559729327166000e+15,6.937599999999999713e-04
5.710000000000000000e+02,5.720000000000000000e+02,1.348559729413886000e+15,6.937599999999999713e-04
5.720000000000000000e+02,5.730000000000000000e+02,1.348559729500606000e+15,6.937599999999999713e-04
5.730000000000000000e+02,5.740000000000000000e+02,1.348559729587326000e+15,6.937599999999999713e-04
5.740000000000000000e+02,5.750000000000000000e+02,1.348559729674046000e+15,6.937599999999999713e-04
5.750000000000000000e+02,5.760000000000000000e+02,1.348559729760764000e+15,6.937440000000000447e-04
5.760000000000000000e+02,5.770000000000000000e+02,1.348559729847482000e+15,6.937440000000000447e-04
5.770000000000000000e+02,5.780000000000000000e+02,1.348559729934204000e+15,6.937760000000000064e-04
5.780000000000000000e+02,5.790000000000000000e+02,1.348559730020922000e+15,6.937440000000000447e-04
5.790000000000000000e+02,5.800000000000000000e+02,1.348559730107640000e+15,6.937440000000000447e-04
5.800000000000000000e+02,5.810000000000000000e+02,1.348559730197368000e+15,7.178240000000000445e-04
5.810000000000000000e+02,5.820000000000000000e+02,1.348559730284088000e+15,6.937599999999999713e-04
5.820000000000000000e+02,5.830000000000000000e+02,1.348559730370808000e+15,6.937599999999999713e-04
5.830000000000000000e+02,5.840000000000000000e+02,1.348559730457528000e+15,6.937599999999999713e-04
5.840000000000000000e+02,5.850000000000000000e+02,1.348559730544246000e+15,6.937440000000000447e-04
5.850000000000000000e+02,5.860000000000000000e+02,1.348559730630968000e+15,6.937760000000000064e-04
5.860000000000000000e+02,5.870000000000000000e+02,1.348559730717686000e+15,6.937440000000000447e-04
5.870000000000000000e+02,5.880000000000000000e+02,1.348559730804404000e+15,6.937440000000000447e-04
5.880000000000000000e+02,5.890000000000000000e+02,1.348559730891126000e+15,6.937760000000000064e-04
5.890000000000000000e+02,5.900000000000000000e+02,1.348559730977844000e+15,6.937440000000000447e-04
5.900000000000000000e+02,5.910000000000000000e+02,1.348559731064562000e+15,6.937440000000000447e-04
5.910000000000000000e+02,5.920000000000000000e+02,1.348559731151284000e+15,6.937760000000000064e-04
5.920000000000000000e+02,5.930000000000000000e+02,1.348559731238002000e+15,6.937440000000000447e-04
5.930000000000000000e+02,5.940000000000000000e+02,1.348559731324722000e+15,6.937599999999999713e-04
5.940000000000000000e+02,5.950000000000000000e+02,1.348559731411444000e+15,6.937760000000000064e-04
5.950000000000000000e+02,5.960000000000000000e+02,1.348559731498162000e+15,6.937440000000000447e-04
5.960000000000000000e+02,5.970000000000000000e+02,1.348559731584880000e+15,6.937440000000000447e-04
5.970000000000000000e+02,5.980000000000000000e+02,1.348559731671600000e+15,6.937599999999999713e-04
5.980000000000000000e+02,5.990000000000000000e+02,1.348559731758320000e+15,6.937599999999999713e-04
5.990000000000000000e+02,6.000000000000000000e+02,1.348559731845040000e+15,6.937599999999999713e-04
6.000000000000000000e+02,6.010000000000000000e+02,1.348559731931758000e+15,6.937440000000000447e-04
6.010000000000000000e+02,6.020000000000000000e+02,1.348559732018480000e+15,6.937760000000000064e-04
6.020000000000000000e+02,6.030000000000000000e+02,1.348559732105198000e+15,6.937440000000000447e-04
6.030000000000000000e+02,6.040000000000000000e+02,1.348559732191916000e+15,6.937440000000000447e-04
6.040000000000000000e+02,6.050000000000000000e+02,1.348559732281640000e+15,7.177919999999999743e-04
6.050000000000000000e+02,6.060000000000000000e+02,1.348559732368360000e+15,6.937599999999999713e-04
6.060000000000000000e+02,6.070000000000000000e+02,1.348559732455078000e+15,6.937440000000000447e-04
6.070000000000000000e+02,6.080000000000000000e+02,1.348559732541800000e+15,6.937760000000000064e-04
6.080000000000000000e+02,6.090000000000000000e+02,1.348559732628518000e+15,6.937440000000000447e-04
6.090000000000000000e+02,6.100000000000000000e+02,1.348559732715236000e+15,6.937440000000000447e-04
6.100000000000000000e+02,6.110000000000000000e+02,1.348559732801958000e+15,6.937760000000000064e-04
6.110000000000000000e+02,6.120000000000000000e+02,1.348559732888676000e+15,6.937440000000000447e-04
6.120000000000000000e+02,6.130000000000000000e+02,1.348559732975396000e+15,6.937599999999999713e-04
6.130000000000000000e+02,6.140000000000000000e+02,1.348559733062116000e+15,6.937599999999999713e-04
6.140000000000000000e+02,6.150000000000000000e+02,1.348559733148836000e+15,6.937599999999999713e-04
6.150000000000000000e+02,6.160000000000000000e+02,1.348559733235554000e+15,6.937440000000000447e-04
6.160000000000000000e+02,6.170000000000000000e+02,1.348559733322276000e+15,6.937760000000000064e-04
6.170000000000000000e+02,6.180000000000000000e+02,1.348559733408994000e+15,6.937440000000000447e-04
6.180000000000000000e+02,6.190000000000000000e+02,1.348559733495714000e+15,6.937599999999999713e-04
6.190000000000000000e+02,6.200000000000000000e+02,1.348559733582434000e+15,6.937599999999999713e-04
6.200000000000000000e+02,6.210000000000000000e+02,1.348559733669154000e+15,6.937599999999999713e-04
6.210000000000000000e+02,6.220000000000000000e+02,1.348559733755872000e+15,6.937440000000000447e-04
6.220000000000000000e+02,6.230000000000000000e+02,1.348559733842594000e+15,6.937760000000000064e-04
6.230000000000000000e+02,6.240000000000000000e+02,1.348559733929312000e+15,6.937440000000000447e-04
6.240000000000000000e+02,6.250000000000000000e+02,1.348559734016030000e+15,6.937440000000000447e-04
6.250000000000000000e+02,6.260000000000000000e+02,1.348559734102752000e+15,6.937760000000000064e-04
6.260000000000000000e+02,6.270000000000000000e+02,1.348559734189470000e+15,6.937440000000000447e-04
6.270000000000000000e+02,6.280000000000000000e+02,1.348559734276188000e+15,6.937440000000000447e-04
6.280000000000000000e+02,6.290000000000000000e+02,1.348559734365914000e+15,7.178080000000000094e-04
6.290000000000000000e+02,6.300000000000000000e+02,1.348559734452632000e+15,6.937440000000000447e-04
6.300000000000000000e+02,6.310000000000000000e+02,1.348559734539350000e+15,6.937440000000000447e-04
6.310000000000000000e+02,6.320000000000000000e+02,1.348559734626072000e+15,6.937760000000000064e-04
6.320000000000000000e+02,6.330000000000000000e+02,1.348559734712790000e+15,6.937440000000000447e-04
6.330000000000000000e+02,6.340000000000000000e+02,1.348559734799510000e+15,6.937599999999999713e-04
6.340000000000000000e+02,6.350000000000000000e+02,1.348559734886230000e+15,6.937599999999999713e-04
6.350000000000000000e+02,6.360000000000000000e+02,1.348559734972950000e+15,6.937599999999999713e-04
6.360000000000000000e+02,6.370000000000000000e+02,1.348559735059668000e+15,6.937440000000000447e-04
6.370000000000000000e+02,6.380000000000000000e+02,1.348559735146390000e+15,6.937760000000000064e-04
6.380000000000000000e+02,6.390000000000000000e+02,1.348559735233108000e+15,6.937440000000000447e-04
6.390000000000000000e+02,6.400000000000000000e+02,1.348559735319826000e+15,6.937440000000000447e-04
6.400000000000000000e+02,6.410000000000000000e+02,1.348559735406548000e+15,6.937760000000000064e-04
6.410000000000000000e+02,6.420000000000000000e+02,1.348559735493266000e+15,6.937440000000000447e-04
6.420000000000000000e+02,6.430000000000000000e+02,1.348559735579986000e+15,6.937599999999999713e-04
6.430000000000000000e+02,6.440000000000000000e+02,1.348559735666706000e+15,6.937599999999999713e-04
6.440000000000000000e+02,6.450000000000000000e+02,1.348559735753426000e+15,6.937599999999999713e-04
6.450000000000000000e+02,6.460000000000000000e+02,1.348559735840144000e+15,6.937440000000000447e-04
6.460000000000000000e+02,6.470000000000000000e+02,1.348559735926866000e+15,6.937760000000000064e-04
6.470000000000000000e+02,6.480000000000000000e+02,1.348559736013584000e+15,6.937440000000000447e-04
6.480000000000000000e+02,6.490000000000000000e+02,1.348559736100302000e+15,6.937440000000000447e-04
6.490000000000000000e+02,6.500000000000000000e+02,1.348559736187022000e+15,6.937599999999999713e-04
6.500000000000000000e+02,6.510000000000000000e+02,1.348559736273742000e+15,6.937599999999999713e-04
6.510000000000000000e+02,6.520000000000000000e+02,1.348559736360462000e+15,6.937599999999999713e-04
6.520000000000000000e+02,6.530000000000000000e+02,1.348559736450186000e+15,7.177919999999999743e-04
6.530000000000000000e+02,6.540000000000000000e+02,1.348559736536904000e+15,6.937440000000000447e-04
6.540000000000000000e+02,6.550000000000000000e+02,1.348559736623622000e+15,6.937440000000000447e-04
6.550000000000000000e+02,6.560000000000000000e+02,1.348559736710344000e+15,6.937760000000000064e-04
6.560000000000000000e+02,6.570000000000000000e+02,1.348559736797062000e+15,6.937440000000000447e-04
6.570000000000000000e+02,6.580000000000000000e+02,1.348559736883782000e+15,6.937599999999999713e-04
6.580000000000000000e+02,6.590000000000000000e+02,1.348559736970502000e+15,6.937599999999999713e-04
6.590000000000000000e+02,6.600000000000000000e+02,1.348559737057222000e+15,6.937599999999999713e-04
6.600000000000000000e+02,6.610000000000000000e+02,1.348559737143940000e+15,6.937440000000000447e-04
6.610000000000000000e+02,6.620000000000000000e+02,1.348559737230660000e+15,6.937599999999999713e-04
6.620000000000000000e+02,6.630000000000000000e+02,1.348559737317380000e+15,6.937599999999999713e-04
6.630000000000000000e+02,6.640000000000000000e+02,1.348559737404100000e+15,6.937599999999999713e-04
6.640000000000000000e+02,6.650000000000000000e+02,1.348559737490818000e+15,6.937440000000000447e-04
6.650000000000000000e+02,6.660000000000000000e+02,1.348559737577540000e+15,6.937760000000000064e-04
6.660000000000000000e+02,6.670000000000000000e+02,1.348559737664258000e+15,6.937440000000000447e-04
6.670000000000000000e+02,6.680000000000000000e+02,1.348559737750976000e+15,6.937440000000000447e-04
6.680000000000000000e+02,6.690000000000000000e+02,1.348559737837698000e+15,6.937760000000000064e-04
6.690000000000000000e+02,6.700000000000000000e+02,1.348559737924416000e+15,6.937440000000000447e-04
6.700000000000000000e+02,6.710000000000000000e+02,1.348559738011134000e+15,6.937440000000000447e-04
6.710000000000000000e+02,6.720000000000000000e+02,1.348559738097856000e+15,6.937760000000000064e-04
6.720000000000000000e+02,6.730000000000000000e+02,1.348559738184574000e+15,6.937440000000000447e-04
6.730000000000000000e+02,6.740000000000000000e+02,1.348559738271294000e+15,6.937599999999999713e-04
6.740000000000000000e+02,6.750000000000000000e+02,1.348559738358016000e+15,6.937760000000000064e-04
6.750000000000000000e+02,6.760000000000000000e+02,1.348559738444734000e+15,6.937440000000000447e-04
6.760000000000000000e+02,6.770000000000000000e+02,1.348559738534458000e+15,7.177919999999999743e-04
6.770000000000000000e+02,6.780000000000000000e+02,1.348559738621176000e+15,6.937440000000000447e-04
6.780000000000000000e+02,6.790000000000000000e+02,1.348559738707896000e+15,6.937599999999999713e-04
6.790000000000000000e+02,6.800000000000000000e+02,1.348559738794614000e+15,6.937440000000000447e-04
6.800000000000000000e+02,6.810000000000000000e+02,1.348559738881336000e+15,6.937760000000000064e-04
6.810000000000000000e+02,6.820000000000000000e+02,1.348559738968054000e+15,6.937440000000000447e-04
6.820000000000000000e+02,6.830000000000000000e+02,1.348559739054772000e+15,6.937440000000000447e-04
6.830000000000000000e+02,6.840000000000000000e+02,1.348559739141494000e+15,6.937760000000000064e-04
6.840000000000000000e+02,6.850000000000000000e+02,1.348559739228214000e+15,6.937599999999999713e-04
6.850000000000000000e+02,6.860000000000000000e+02,1.348559739314932000e+15,6.937440000000000447e-04
6.860000000000000000e+02,6.870000000000000000e+02,1.348559739401654000e+15,6.937760000000000064e-04
6.870000000000000000e+02,6.880000000000000000e+02,1.348559739488372000e+15,6.937440000000000447e-04
6.880000000000000000e+02,6.890000000000000000e+02,1.348559739575090000e+15,6.937440000000000447e-04
6.890000000000000000e+02,6.900000000000000000e+02,1.348559739661812000e+15,6.937760000000000064e-04
6.900000000000000000e+02,6.910000000000000000e+02,1.348559739748530000e+15,6.937440000000000447e-04
6.910000000000000000e+02,6.920000000000000000e+02,1.348559739835248000e+15,6.937440000000000447e-04
6.920000000000000000e+02,6.930000000000000000e+02,1.348559739921970000e+15,6.937760000000000064e-04
6.930000000000000000e+02,6.940000000000000000e+02,1.348559740008688000e+15,6.937440000000000447e-04
6.940000000000000000e+02,6.950000000000000000e+02,1.348559740095408000e+15,6.937599999999999713e-04
6.950000000000000000e+02,6.960000000000000000e+02,1.348559740182128000e+15,6.937599999999999713e-04
6.960000000000000000e+02,6.970000000000000000e+02,1.348559740268848000e+15,6.937599999999999713e-04
6.970000000000000000e+02,6.980000000000000000e+02,1.348559740355566000e+15,6.937440000000000447e-04
6.980000000000000000e+02,6.990000000000000000e+02,1.348559740442288000e+15,6.937760000000000064e-04
6.990000000000000000e+02,7.000000000000000000e+02,1.348559740529006000e+15,6.937440000000000447e-04
7.000000000000000000e+02,7.010000000000000000e+02,1.348559740618728000e+15,7.177760000000000477e-04
7.010000000000000000e+02,7.020000000000000000e+02,1.348559740705450000e+15,6.937760000000000064e-04
7.020000000000000000e+02,7.030000000000000000e+02,1.348559740792168000e+15,6.937440000000000447e-04
7.030000000000000000e+02,7.040000000000000000e+02,1.348559740878886000e+15,6.937440000000000447e-04
7.040000000000000000e+02,7.050000000000000000e+02,1.348559740965608000e+15,6.937760000000000064e-04
7.050000000000000000e+02,7.060000000000000000e+02,1.348559741052326000e+15,6.937440000000000447e-04
7.060000000000000000e+02,7.070000000000000000e+02,1.348559741139046000e+15,6.937599999999999713e-04
7.070000000000000000e+02,7.080000000000000000e+02,1.348559741225766000e+15,6.937599999999999713e-04
7.080000000000000000e+02,7.090000000000000000e+02,1.348559741312486000e+15,6.937599999999999713e-04
7.090000000000000000e+02,7.100000000000000000e+02,1.348559741399204000e+15,6.937440000000000447e-04
7.100000000000000000e+02,7.110000000000000000e+02,1.348559741485926000e+15,6.937760000000000064e-04
7.110000000000000000e+02,7.120000000000000000e+02,1.348559741572644000e+15,6.937440000000000447e-04
7.120000000000000000e+02,7.130000000000000000e+02,1.348559741659362000e+15,6.937440000000000447e-04
7.130000000000000000e+02,7.140000000000000000e+02,1.348559741746082000e+15,6.937599999999999713e-04
7.140000000000000000e+02,7.150000000000000000e+02,1.348559741832802000e+15,6.937599999999999713e-04
7.150000000000000000e+02,7.160000000000000000e+02,1.348559741919522000e+15,6.937599999999999713e-04
7.160000000000000000e+02,7.170000000000000000e+02,1.348559742006242000e+15,6.937599999999999713e-04
7.170000000000000000e+02,7.180000000000000000e+02,1.348559742092962000e+15,6.937599999999999713e-04
7.180000000000000000e+02,7.190000000000000000e+02,1.348559742179680000e+15,6.937440000000000447e-04
7.190000000000000000e+02,7.200000000000000000e+02,1.348559742266398000e+15,6.937440000000000447e-04
7.200000000000000000e+02,7.210000000000000000e+02,1.348559742353120000e+15,6.937760000000000064e-04
7.210000000000000000e+02,7.220000000000000000e+02,1.348559742439838000e+15,6.937440000000000447e-04
7.220000000000000000e+02,7.230000000000000000e+02,1.348559742526556000e+15,6.937440000000000447e-04
7.230000000000000000e+02,7.240000000000000000e+02,1.348559742613278000e+15,6.937760000000000064e-04
7.240000000000000000e+02,7.250000000000000000e+02,1.348559742703000000e+15,7.177760000000000477e-04
7.250000000000000000e+02,7.260000000000000000e+02,1.348559742789722000e+15,6.937760000000000064e-04
7.260000000000000000e+02,7.270000000000000000e+02,1.348559742876440000e+15,6.937440000000000447e-04
7.270000000000000000e+02,7.280000000000000000e+02,1.348559742963160000e+15,6.937599999999999713e-04
7.280000000000000000e+02,7.290000000000000000e+02,1.348559743049878000e+15,6.937440000000000447e-04
7.290000000000000000e+02,7.300000000000000000e+02,1.348559743136600000e+15,6.937760000000000064e-04
7.300000000000000000e+02,7.310000000000000000e+02,1.348559743223318000e+15,6.937440000000000447e-04
7.310000000000000000e+02,7.320000000000000000e+02,1.348559743310036000e+15,6.937440000000000447e-04
7.320000000000000000e+02,7.330000000000000000e+02,1.348559743396758000e+15,6.937760000000000064e-04
7.330000000000000000e+02,7.340000000000000000e+02,1.348559743483476000e+15,6.937440000000000447e-04
7.340000000000000000e+02,7.350000000000000000e+02,1.348559743570194000e+15,6.937440000000000447e-04
7.350000000000000000e+02,7.360000000000000000e+02,1.348559743656916000e+15,6.937760000000000064e-04
7.360000000000000000e+02,7.370000000000000000e+02,1.348559743743634000e+15,6.937440000000000447e-04
7.370000000000000000e+02,7.380000000000000000e+02,1.348559743830354000e+15,6.937599999999999713e-04
7.380000000000000000e+02,7.390000000000000000e+02,1.348559743917074000e+15,6.937599999999999713e-04
7.390000000000000000e+02,7.400000000000000000e+02,1.348559744003794000e+15,6.937599999999999713e-04
7.400000000000000000e+02,7.410000000000000000e+02,1.348559744090512000e+15,6.937440000000000447e-04
7.410000000000000000e+02,7.420000000000000000e+02,1.348559744177234000e+15,6.937760000000000064e-04
7.420000000000000000e+02,7.430000000000000000e+02,1.348559744263952000e+15,6.937440000000000447e-04
7.430000000000000000e+02,7.440000000000000000e+02,1.348559744350670000e+15,6.937440000000000447e-04
7.440000000000000000e+02,7.450000000000000000e+02,1.348559744437392000e+15,6.937760000000000064e-04
7.450000000000000000e+02,7.460000000000000000e+02,1.348559744524110000e+15,6.937440000000000447e-04
7.460000000000000000e+02,7.470000000000000000e+02,1.348559744610830000e+15,6.937599999999999713e-04
7.470000000000000000e+02,7.480000000000000000e+02,1.348559744697550000e+15,6.937599999999999713e-04
7.480000000000000000e+02,7.490000000000000000e+02,1.348559744787272000e+15,7.177760000000000477e-04
7.490000000000000000e+02,7.500000000000000000e+02,1.348559744873990000e+15,6.937440000000000447e-04
7.500000000000000000e+02,7.510000000000000000e+02,1.348559744960714000e+15,6.937920000000000415e-04
7.510000000000000000e+02,7.520000000000000000e+02,1.348559745047432000e+15,6.937440000000000447e-04
7.520000000000000000e+02,7.530000000000000000e+02,1.348559745134150000e+15,6.937440000000000447e-04
7.530000000000000000e+02,7.540000000000000000e+02,1.348559745220872000e+15,6.937760000000000064e-04
7.540000000000000000e+02,7.550000000000000000e+02,1.348559745307590000e+15,6.937440000000000447e-04
7.550000000000000000e+02,7.560000000000000000e+02,1.348559745394308000e+15,6.937440000000000447e-04
7.560000000000000000e+02,7.570000000000000000e+02,1.348559745481030000e+15,6.937760000000000064e-04
7.570000000000000000e+02,7.580000000000000000e+02,1.348559745567748000e+15,6.937440000000000447e-04
7.580000000000000000e+02,7.590000000000000000e+02,1.348559745654468000e+15,6.937599999999999713e-04
7.590000000000000000e+02,7.600000000000000000e+02,1.348559745741188000e+15,6.937599999999999713e-04
7.600000000000000000e+02,7.610000000000000000e+02,1.348559745827908000e+15,6.937599999999999713e-04
7.610000000000000000e+02,7.620000000000000000e+02,1.348559745914626000e+15,6.937440000000000447e-04
7.620000000000000000e+02,7.630000000000000000e+02,1.348559746001348000e+15,6.937760000000000064e-04
7.630000000000000000e+02,7.640000000000000000e+02,1.348559746088066000e+15,6.937440000000000447e-04
7.640000000000000000e+02,7.650000000000000000e+02,1.348559746174784000e+15,6.937440000000000447e-04
7.650000000000000000e+02,7.660000000000000000e+02,1.348559746261506000e+15,6.937760000000000064e-04
7.660000000000000000e+02,7.670000000000000000e+02,1.348559746348226000e+15,6.937599999999999713e-04
7.670000000000000000e+02,7.680000000000000000e+02,1.348559746434944000e+15,6.937440000000000447e-04
7.680000000000000000e+02,7.690000000000000000e+02,1.348559746521666000e+15,6.937760000000000064e-04
7.690000000000000000e+02,7.700000000000000000e+02,1.348559746608384000e+15,6.937440000000000447e-04
7.700000000000000000e+02,7.710000000000000000e+02,1.348559746695102000e+15,6.937440000000000447e-04
7.710000000000000000e+02,7.720000000000000000e+02,1.348559746781824000e+15,6.937760000000000064e-04
7.720000000000000000e+02,7.730000000000000000e+02,1.348559746871546000e+15,7.177760000000000477e-04
7.730000000000000000e+02,7.740000000000000000e+02,1.348559746958264000e+15,6.937440000000000447e-04
7.740000000000000000e+02,7.750000000000000000e+02,1.348559747044986000e+15,6.937760000000000064e-04
7.750000000000000000e+02,7.760000000000000000e+02,1.348559747131704000e+15,6.937440000000000447e-04
7.760000000000000000e+02,7.770000000000000000e+02,1.348559747218422000e+15,6.937440000000000447e-04
7.770000000000000000e+02,7.780000000000000000e+02,1.348559747305144000e+15,6.937760000000000064e-04
7.780000000000000000e+02,7.790000000000000000e+02,1.348559747391862000e+15,6.937440000000000447e-04
7.790000000000000000e+02,7.800000000000000000e+02,1.348559747478582000e+15,6.937599999999999713e-04
7.800000000000000000e+02,7.810000000000000000e+02,1.348559747565302000e+15,6.937599999999999713e-04
7.810000000000000000e+02,7.820000000000000000e+02,1.348559747652022000e+15,6.937599999999999713e-04
7.820000000000000000e+02,7.830000000000000000e+02,1.348559747738740000e+15,6.937440000000000447e-04
7.830000000000000000e+02,7.840000000000000000e+02,1.348559747825458000e+15,6.937440000000000447e-04
7.840000000000000000e+02,7.850000000000000000e+02,1.348559747912180000e+15,6.937760000000000064e-04
7.850000000000000000e+02,7.860000000000000000e+02,1.348559747998898000e+15,6.937440000000000447e-04
7.860000000000000000e+02,7.870000000000000000e+02,1.348559748085616000e+15,6.937440000000000447e-04
7.870000000000000000e+02,7.880000000000000000e+02,1.348559748172338000e+15,6.937760000000000064e-04
7.880000000000000000e+02,7.890000000000000000e+02,1.348559748259056000e+15,6.937440000000000447e-04
7.890000000000000000e+02,7.900000000000000000e+02,1.348559748345776000e+15,6.937599999999999713e-04
7.900000000000000000e+02,7.910000000000000000e+02,1.348559748432496000e+15,6.937599999999999713e-04
7.910000000000000000e+02,7.920000000000000000e+02,1.348559748519216000e+15,6.937599999999999713e-04
7.920000000000000000e+02,7.930000000000000000e+02,1.348559748605934000e+15,6.937440000000000447e-04
7.930000000000000000e+02,7.940000000000000000e+02,1.348559748692656000e+15,6.937760000000000064e-04
7.940000000000000000e+02,7.950000000000000000e+02,1.348559748779374000e+15,6.937440000000000447e-04
7.950000000000000000e+02,7.960000000000000000e+02,1.348559748866094000e+15,6.937599999999999713e-04
7.960000000000000000e+02,7.970000000000000000e+02,1.348559748955818000e+15,7.177919999999999743e-04
7.970000000000000000e+02,7.980000000000000000e+02,1.348559749042536000e+15,6.937440000000000447e-04
7.980000000000000000e+02,7.990000000000000000e+02,1.348559749129254000e+15,6.937440000000000447e-04
7.990000000000000000e+02,8.000000000000000000e+02,1.348559749215976000e+15,6.937760000000000064e-04
